25-11-04 18:57:03 |   INFO   |        HTTP_CLIENT        | Make POST request to https://api.escuelajs.co/api/v1/categories
25-11-04 18:57:03 |   INFO   |        HTTP_CLIENT        | Got response 201 Created from https://api.escuelajs.co/api/v1/categories
25-11-04 18:57:03 |   INFO   |        HTTP_CLIENT        | Make PUT request to https://api.escuelajs.co/api/v1/categories/116
25-11-04 18:57:04 |   INFO   |        HTTP_CLIENT        | Got response 200 OK from https://api.escuelajs.co/api/v1/categories/116
25-11-04 18:57:04 |   INFO   |      BASE_ASSERTIONS      | Check that response status code equals to 200
25-11-04 18:57:04 |   INFO   |   CATEGORYS_ASSERTIONS    | Check update category response
25-11-04 18:57:04 |   INFO   |      BASE_ASSERTIONS      | Check that "name" equals to Six cold north smile
25-11-04 18:57:04 |   INFO   |      BASE_ASSERTIONS      | Check that "image" equals to http://valdez-sanchez.com/main/tagabout.html
25-11-04 18:57:04 |   INFO   |    SCHEMAS_ASSERTIONS     | Validating JSON schema
